"","m","sd"
"13387",0,0
"13388",0,0
"13389",0,0
"13390",0,0
"13391",0,0
"13392",0,0
"13393",1e-04,0.01
"13394",0,0
"13395",0,0
"13396",3e-04,0.0173187757650303
"13397",0,0
"13398",0,0
"13399",1e-04,0.01
"13400",0,0
"13401",0,0
"13402",0,0
"13403",0,0
"13404",0,0
"13405",1e-04,0.01
"13406",0,0
"13407",0,0
"13408",1e-04,0.01
"13409",0,0
"13410",0,0
"13411",0,0
"13412",0,0
"13413",0,0
"13414",0,0
"13415",0,0
"13416",0,0
"13417",0,0
"13418",0,0
"13419",0,0
"13420",0,0
"13421",0,0
"13422",0,0
"13423",0,0
"13424",0,0
"13425",0,0
"13426",0,0
"13427",0,0
"13428",0,0
"13429",0,0
"13430",0,0
"13431",0,0
"13432",1e-04,0.01
"13433",0,0
"13434",0,0
"13435",0,0
"13436",0,0
"13437",0,0
"13438",1e-04,0.01
"13439",0,0
"13440",0,0
"13441",2e-04,0.0141414284285499
"13442",0,0
"13443",0,0
"13444",1e-04,0.01
"13445",0,0
"13446",0,0
"13447",0,0
"13448",0,0
"13449",0,0
"13450",0,0
"13451",0,0
"13452",0,0
"13453",1e-04,0.01
"13454",0,0
"13455",0,0
"13456",2e-04,0.0141414284285499
"13457",0,0
"13458",0,0
"13459",0,0
"13460",0,0
"13461",0,0
"13462",1e-04,0.01
"13463",0,0
"13464",0,0
"13465",0,0
"13466",0,0
"13467",0,0
"13468",1e-04,0.01
"13469",0,0
"13470",0,0
"13471",0,0
"13472",0,0
"13473",0,0
"13474",1e-04,0.01
"13475",0,0
"13476",0,0
"13477",0,0
"13478",0,0
"13479",0,0
"13480",4e-04,0.0199969994748912
"13481",0,0
"13482",0,0
"13483",0,0
"13484",0,0
"13485",0,0
"13486",0,0
"13487",0,0
"13488",0,0
"13489",2e-04,0.0141414284285499
"13490",0,0
"13491",0,0
"13492",0,0
"13493",0,0
"13494",0,0
"13495",0,0
"13496",0,0
"13497",0,0
"13498",0,0
"13499",0,0
"13500",0,0
"13501",0,0
"13502",0,0
"13503",0,0
"13504",0,0
"13505",0,0
"13506",0,0
"13507",0,0
"13508",0,0
"13509",0,0
"13510",0,0
"13511",0,0
"13512",0,0
"13513",0,0
"13514",0,0
"13515",0,0
"13516",0,0
"13517",0,0
"13518",0,0
"13519",1e-04,0.01
"13520",0,0
"13521",0,0
"13522",0,0
"13523",0,0
"13524",0,0
"13525",0,0
"13526",0,0
"13527",0,0
"13528",1e-04,0.01
"13529",0,0
"13530",0,0
"13531",0,0
"13532",0,0
"13533",0,0
"13534",0,0
"13535",0,0
"13536",0,0
"13537",0,0
"13538",0,0
"13539",0,0
"13540",0,0
"13541",0,0
"13542",0,0
"13543",0,0
"13544",0,0
"13545",0,0
"13546",1e-04,0.01
"13547",0,0
"13548",0,0
"13549",0,0
"13550",0,0
"13551",0,0
"13552",2e-04,0.0141414284285499
"13553",0,0
"13554",0,0
"13555",0,0
"13556",0,0
"13557",0,0
"13558",0,0
"13559",0,0
"13560",0,0
"13561",0,0
"13562",0,0
"13563",0,0
"13564",0,0
"13565",0,0
"13566",0,0
"13567",0,0
"13568",0,0
"13569",0,0
"13570",0,0
"13571",0,0
"13572",0,0
"13573",0,0
"13574",0,0
"13575",0,0
"13576",1e-04,0.01
"13577",0,0
"13578",0,0
"13579",0,0
"13580",0,0
"13581",0,0
"13582",1e-04,0.01
"13583",0,0
"13584",0,0
"13585",0,0
"13586",0,0
"13587",0,0
"13588",0,0
"13589",0,0
"13590",0,0
"13591",1e-04,0.01
"13592",0,0
"13593",0,0
"13594",0,0
"13595",0,0
"13596",0,0
"13597",1e-04,0.01
"13598",0,0
"13599",0,0
"13600",0,0
"13601",0,0
"13602",0,0
"13603",1e-04,0.01
"13604",0,0
"13605",0,0
"13606",0,0
"13607",0,0
"13608",0,0
"13609",1e-04,0.01
"13610",0,0
"13611",0,0
"13612",0,0
"13613",0,0
"13614",0,0
"13615",1e-04,0.01
"13616",0,0
"13617",0,0
"13618",0,0
"13619",0,0
"13620",0,0
"13621",1e-04,0.01
"13622",0,0
"13623",0,0
"13624",0,0
"13625",0,0
"13626",0,0
"13627",0,0
"13628",0,0
"13629",0,0
"13630",3e-04,0.0173187757650303
"13631",0,0
"13632",0,0
"13633",1e-04,0.01
"13634",0,0
"13635",0,0
"13636",0,0
"13637",0,0
"13638",0,0
"13639",1e-04,0.01
"13640",0,0
"13641",0,0
"13642",0,0
"13643",0,0
"13644",0,0
"13645",0,0
"13646",0,0
"13647",0,0
"13648",2e-04,0.0141414284285499
"13649",0,0
"13650",0,0
"13651",0,0
"13652",0,0
"13653",0,0
"13654",1e-04,0.01
"13655",0,0
"13656",0,0
"13657",1e-04,0.01
"13658",0,0
"13659",0,0
"13660",0,0
"13661",0,0
"13662",0,0
"13663",0,0
"13664",0,0
"13665",0,0
"13666",1e-04,0.01
"13667",0,0
"13668",0,0
"13669",0,0
"13670",0,0
"13671",0,0
"13672",1e-04,0.01
"13673",0,0
"13674",0,0
"13675",0.0034,0.0582132190991684
"13676",0,0
"13677",0,0
"13678",0.0358,0.185800463350386
"13679",0.0207,0.14238517252065
"13680",0,0
"13681",0.0288,0.167252376173654
"13682",0.0164,0.127014382120005
"13683",0,0
"13684",0.0284,0.16612103906478
"13685",0.0142,0.118320581371111
"13686",0,0
"13687",0.0112,0.10524099755683
"13688",0,0
"13689",0,0
"13690",0,0
"13691",0,0
"13692",0,0
"13693",0,0
"13694",0,0
"13695",0,0
"13696",0,0
"13697",0,0
"13698",0,0
"13699",0,0
"13700",0,0
"13701",0,0
"13702",1e-04,0.01
"13703",0,0
"13704",0,0
"13705",4e-04,0.0199969994748912
"13706",0,0
"13707",0,0
"13708",1e-04,0.01
"13709",0,0
"13710",0,0
"13711",0.0144,0.119138824091648
"13712",0,0
"13713",0,0
"13714",0.0282,0.165552108866287
"13715",0,0
"13716",0,0
"13717",0.0238,0.152433210254061
"13718",0,0
"13719",0,0
"13720",0.0221,0.147016160251646
"13721",0,0
"13722",0,0
"13723",0.0332,0.179167435927988
"13724",0,0
"13725",0,0
"13726",0.0329,0.178383777505713
"13727",0.1259,0.331753215537697
"13728",0.043,0.202867236170731
"13729",0.0102,0.100483678759138
"13730",0,0
"13731",0,0
"13732",0.0072,0.0845510194349468
"13733",0,0
"13734",0,0
"13735",0.0066,0.0809758958553159
"13736",0,0
"13737",0,0
"13738",0.0076,0.086850413352096
"13739",0,0
"13740",0,0
"13741",0.0035,0.0590601287662073
"13742",0,0
"13743",0,0
"13744",0.0036,0.0598948974443899
"13745",0,0
"13746",0,0
"13747",0.0026,0.0509264111236497
"13748",0,0
"13749",0,0
"13750",0.0044,0.0661897130059557
"13751",0,0
"13752",0,0
"13753",0.0044,0.0661897130059557
"13754",0,0
"13755",0,0
"13756",0.0119,0.108441532433822
"13757",0,0
"13758",0,0
"13759",0.0051,0.0712355069452375
"13760",0,0
"13761",0,0
"13762",0.003,0.0546927703623888
"13763",0,0
"13764",0,0
"13765",0.0024,0.0489334185188895
"13766",0,0
"13767",0,0
"13768",0.0025,0.049939957948921
"13769",0,0
"13770",0,0
"13771",0.0531,0.22424410480959
"13772",0.198,0.398512084118059
"13773",0.3023,0.459277479940349
"13774",0.059,0.235636483710069
"13775",0.221,0.414941221887826
"13776",0.3319,0.470918853367165
"13777",0.0193,0.137584166750008
"13778",0,0
"13779",0,0
"13780",0.0206,0.14204808258395
"13781",0,0
"13782",0,0
"13783",0.0147,0.120355135062255
"13784",0,0
"13785",0,0
"13786",0.0629,0.242795150174988
"13787",0,0
"13788",0,0
"13789",0.0168,0.128527864454344
"13790",0,0
"13791",0,0
"13792",0.0478,0.213353490646854
"13793",0,0
"13794",0,0
"13795",0.0548,0.227600835266528
"13796",0.12,0.324977785480955
"13797",0.1904,0.392636290128196
"13798",0,0
"13799",0,0
"13800",0,0
"13801",1e-04,0.01
"13802",0,0
"13803",0,0
"13804",0,0
"13805",0,0
"13806",0,0
"13807",1e-04,0.01
"13808",0,0
"13809",0,0
"13810",0,0
"13811",0,0
"13812",0,0
"13813",1e-04,0.01
"13814",0,0
"13815",0,0
"13816",0,0
"13817",0,0
"13818",0,0
"13819",0,0
"13820",0,0
"13821",0,0
"13822",1e-04,0.01
"13823",0,0
"13824",0,0
"13825",1e-04,0.01
"13826",0,0
"13827",0,0
"13828",0.0225,0.148310315200796
"13829",0,0
"13830",0,0
"13831",0.0157,0.124318363508979
"13832",0,0
"13833",0,0
"13834",0.0257,0.158246687805528
"13835",0,0
"13836",0,0
"13837",0.0655,0.247418414001785
"13838",0,0
"13839",0,0
"13840",0.0155,0.123536537621923
"13841",0,0
"13842",0,0
"13843",0.0036,0.0598948974443899
"13844",0,0
"13845",0,0
"13846",0.0044,0.0661897130059557
"13847",0,0
"13848",0,0
"13849",0.0045,0.0669342813497088
"13850",0,0
"13851",0,0
"13852",0.0391,0.193842584317145
"13853",0,0
"13854",0,0
"13855",0.0331,0.178906653758534
"13856",0,0
"13857",0,0
"13858",0.0395,0.194791027397145
"13859",0,0
"13860",0,0
"13861",0.0426,0.201963657453249
"13862",0,0
"13863",0,0
"13864",0.0294,0.168933400632868
"13865",0,0
"13866",0,0
"13867",0.0235,0.151492722612344
"13868",0,0
"13869",0,0
"13870",0.0329,0.178383777505713
"13871",0,0
"13872",0,0
"13873",0.0068,0.0821853724426942
"13874",0,0
"13875",0,0
"13876",0.0066,0.0809758958553158
"13877",0,0
"13878",0,0
"13879",0.0448,0.20687493739932
"13880",0.1639,0.370203315827269
"13881",0.0742,0.26210919503713
"13882",0.0416,0.199683317637539
"13883",0.1395,0.346484855622172
"13884",0.0607,0.238791147493395
"13885",0.0369,0.188525712289914
"13886",0.1265,0.332428640282524
"13887",0.0523,0.222642464428277
"13888",0.0426,0.201963657453249
"13889",0.1552,0.362113342211055
"13890",0.0658,0.247944565681051
"13891",0.0202,0.140690935720605
"13892",0,0
"13893",0,0
"13894",0.0047,0.0683986683918903
"13895",0,0
"13896",0,0
"13897",0.0118,0.107990398613114
"13898",0,0
"13899",0,0
"13900",0.0146,0.119951151840584
"13901",0,0
"13902",0,0
"13903",0.0042,0.0646744020291474
"13904",0,0
"13905",0,0
"13906",0.0078,0.0879768946564911
"13907",0,0
"13908",0,0
"13909",0,0
"13910",0,0
"13911",0,0
"13912",0,0
"13913",0,0
"13914",0,0
"13915",0,0
"13916",0,0
"13917",0,0
"13918",2e-04,0.0141414284285499
"13919",0,0
"13920",0,0
"13921",1e-04,0.01
"13922",0,0
"13923",0,0
"13924",0.0082,0.090186325778001
"13925",0,0
"13926",0,0
"13927",0.0354,0.184797876139047
"13928",3e-04,0.0173187757650303
"13929",0,0
"13930",0.0013,0.0360338707882514
"13931",0,0
"13932",0,0
"13933",0.0057,0.0752866310023285
"13934",0,0
"13935",0,0
"13936",0.0066,0.0809758958553158
"13937",0,0
"13938",0,0
"13939",0.0197,0.138974247197596
"13940",0,0
"13941",0,0
"13942",6e-04,0.024488772325231
"13943",0,0
"13944",0,0
"13945",0.0022,0.0468548774190457
"13946",0,0
"13947",0,0
"13948",0.0135,0.115408326858121
"13949",0,0
"13950",0,0
"13951",0.0035,0.0590601287662073
"13952",0,0
"13953",0,0
"13954",0.0094,0.0965016645303371
"13955",0,0
"13956",0,0
"13957",0.0059,0.0765883579772916
"13958",0,0
"13959",0,0
"13960",0.0124,0.11066826440527
"13961",0,0
"13962",0,0
"13963",0.0116,0.107082149113033
"13964",0,0
"13965",0,0
"13966",0.0032,0.0564807844129381
"13967",0,0
"13968",0,0
"13969",0.0194,0.137933108984955
"13970",0,0
"13971",0,0
"13972",0.0227,0.148952773364141
"13973",0,0
"13974",0,0
"13975",0.0894,0.285334508214758
"13976",0,0
"13977",0,0
"13978",0.0196,0.138628142078647
"13979",0,0
"13980",0,0
"13981",0.0828,0.275593459965068
"13982",0,0
"13983",0,0
"13984",0.0845,0.27815011549283
"13985",0,0
"13986",0,0
"13987",0.0256,0.157946619822874
"13988",0,0
"13989",0,0
"13990",0.009,0.094445179809236
"13991",0,0
"13992",0,0
"13993",0.0533,0.224642285457662
"13994",0.1599,0.366531614656163
"13995",0,0
"13996",0.0295,0.169211740908621
"13997",0,0
"13998",0,0
"13999",0.0198,0.13931942072123
"14000",0,0
"14001",0,0
"14002",0.0029,0.0537761953648526
"14003",0,0
"14004",0,0
"14005",0.0092,0.0954791685508557
"14006",0,0
"14007",0,0
"14008",0.0062,0.0784995300471395
"14009",0,0
"14010",0,0
"14011",0.0119,0.108441532433822
"14012",0,0
"14013",0,0
"14014",0.0106,0.102414300119109
"14015",0,0
"14016",0,0
"14017",0.0054,0.0732896796125742
"14018",0,0
"14019",0,0
"14020",0.0046,0.0676705100453143
"14021",0,0
"14022",0,0
"14023",0.0172,0.130022500303057
"14024",0,0
"14025",0,0
"14026",0.0171,0.129650572413286
"14027",0,0
"14028",0,0
"14029",0.0064,0.0797475765625311
"14030",0,0
"14031",0,0
"14032",0.0077,0.0874155257801195
"14033",0,0
"14034",0,0
"14035",0.0087,0.0928718069020504
"14036",0,0
"14037",0,0
"14038",0.0039,0.0623312001958232
"14039",0,0
"14040",0,0
"14041",0.0473,0.212290406570038
"14042",0.0356,0.185299955767293
"14043",0,0
"14044",0.0416,0.199683317637539
"14045",0.0276,0.163831999598397
"14046",0,0
"14047",0.0213,0.144389732458662
"14048",0,0
"14049",0,0
"14050",0.0245,0.154603170129275
"14051",0,0
"14052",0,0
"14053",0.0259,0.158844934358377
"14054",0,0
"14055",0,0
"14056",0.0044,0.0661897130059557
"14057",0,0
"14058",0,0
"14059",0.0218,0.146037298965945
"14060",0.0029,0.0537761953648526
"14061",0,0
"14062",0.0516,0.221229144177306
"14063",0.1773,0.381941484955213
"14064",0.262,0.439744627634896
"14065",0.0435,0.203989978163436
"14066",0.1494,0.356500139179389
"14067",0.2277,0.419368927115139
"14068",0.0292,0.168375161527768
"14069",0.0782,0.268499477088727
"14070",1e-04,0.01
"14071",0.0013,0.0360338707882514
"14072",0,0
"14073",0,0
"14074",0.0085,0.0918073682189285
"14075",0,0
"14076",0,0
"14077",0.0034,0.0582132190991684
"14078",0,0
"14079",0,0
"14080",0.0033,0.0573536306077862
"14081",0,0
"14082",0,0
"14083",0.0047,0.0683986683918903
"14084",0,0
"14085",0,0
"14086",0.0048,0.0691190114496321
"14087",0,0
"14088",0,0
"14089",0.0239,0.152745288347337
"14090",0,0
"14091",0,0
"14092",0.0058,0.0759403495756332
"14093",0,0
"14094",0,0
"14095",0.0185,0.134757433771186
"14096",0,0
"14097",0,0
"14098",0.0174,0.130762953067715
"14099",0,0
"14100",0,0
"14101",0.0097,0.0980146452682899
"14102",0,0
"14103",0,0
"14104",0.0159,0.125094983414554
"14105",0,0
"14106",0,0
"14107",0.0057,0.0752866310023285
"14108",0,0
"14109",0,0
"14110",0.0055,0.0739614563790017
"14111",0,0
"14112",0,0
"14113",0.0054,0.0732896796125742
"14114",0,0
"14115",0,0
"14116",0.0404,0.196905350795038
"14117",0.0949,0.293091419625389
"14118",0.1311,0.337526565500024
"14119",0.0062,0.0784995300471395
"14120",0,0
"14121",0,0
"14122",0.0231,0.150228648614991
"14123",0,0
"14124",0,0
"14125",0.0168,0.128527864454344
"14126",0,0
"14127",0,0
"14128",0.0257,0.158246687805528
"14129",0,0
"14130",0,0
"14131",0.0104,0.101453779066769
"14132",0,0
"14133",0,0
"14134",0.0098,0.0985136056240421
"14135",0,0
"14136",0,0
"14137",0.0162,0.126250362040636
"14138",0,0
"14139",0,0
"14140",0.0184,0.134399577099902
"14141",0,0
"14142",0,0
"14143",0.0058,0.0759403495756332
"14144",0,0
"14145",0,0
"14146",0.0175,0.131131497158214
"14147",0,0
"14148",0,0
"14149",0.0067,0.0815829368039528
"14150",0,0
"14151",0,0
"14152",0.0018,0.0423903254760965
"14153",0,0
"14154",0,0
"14155",0.005,0.0705372068468477
"14156",0,0
"14157",0,0
"14158",0.0558,0.229546572971404
"14159",0,0
"14160",0,0
"14161",0.0236,0.151806931773399
"14162",0,0
"14163",0,0
"14164",0.0716,0.257837328579089
"14165",0,0
"14166",0,0
"14167",0.0132,0.114136158627626
"14168",0,0
"14169",0,0
"14170",0.0116,0.107082149113033
"14171",0,0
"14172",0,0
"14173",0.0055,0.0739614563790017
"14174",0,0
"14175",0,0
"14176",0.0117,0.107537279241399
"14177",0,0
"14178",0,0
"14179",0.0139,0.117081855195763
"14180",0,0
"14181",0,0
"14182",0.0121,0.109337941623884
"14183",0,0
"14184",0,0
"14185",0.0039,0.0623312001958232
"14186",0,0
"14187",0,0
"14188",0.0042,0.0646744020291474
"14189",0,0
"14190",0,0
"14191",0.0047,0.0683986683918903
"14192",0,0
"14193",0,0
"14194",0.0528,0.22364516922163
"14195",0.1553,0.362208544215829
"14196",0.2246,0.417339498760569
"14197",0.0477,0.21314139186299
"14198",0.1477,0.354820094879043
"14199",0.2183,0.413112788736468
"14200",0.0565,0.230896256591853
"14201",0.1537,0.360678969350714
"14202",0.236,0.424643417708576
"14203",0.0472,0.212077008809929
"14204",0.1296,0.335879623544137
"14205",0.2024,0.401808891188963
"14206",0.0128,0.11241629660496
"14207",0.0052,0.0719268889062691
"14208",0,0
"14209",0.0248,0.155522920297536
"14210",0,0
"14211",0,0
"14212",0.0108,0.103365508961376
"14213",0,0
"14214",0,0
"14215",0.0336,0.180206235820914
"14216",0,0
"14217",0,0
"14218",0.0591,0.235823559626954
"14219",0.1662,0.372278684780521
"14220",0.2257,0.418063377610106
"14221",0.0033,0.0573536306077862
"14222",0,0
"14223",0,0
"14224",0.008,0.0890886843508643
"14225",0,0
"14226",0,0
"14227",0.0324,0.177068843497476
"14228",0.1142,0.318069924462664
"14229",0.1821,0.385946220927923
"14230",0.0443,0.205771096547638
"14231",0.1384,0.34533659773701
"14232",0.2115,0.408392493127438
"14233",0.0029,0.0537761953648526
"14234",0,0
"14235",0,0
"14236",0.0036,0.0598948974443899
"14237",0,0
"14238",0,0
"14239",0.0118,0.107990398613114
"14240",0,0
"14241",0,0
"14242",0.0314,0.174404936020087
"14243",0,0
"14244",0,0
"14245",0.0285,0.166404684585216
"14246",0,0
"14247",0,0
"14248",0.0293,0.168654541698241
"14249",0,0
"14250",0,0
"14251",0.0301,0.170871032334241
"14252",0,0
"14253",0,0
"14254",0.0038,0.0615299812600279
"14255",0,0
"14256",0,0
"14257",0.0116,0.107082149113033
"14258",0,0
"14259",0,0
"14260",0.0071,0.0839660349754766
"14261",0,0
"14262",0,0
"14263",0.0048,0.0691190114496321
"14264",0,0
"14265",0,0
"14266",0.0089,0.0939237572034718
"14267",0,0
"14268",0,0
"14269",0.0067,0.0815829368039528
"14270",0,0
"14271",0,0
"14272",0.0055,0.0739614563790017
"14273",0,0
"14274",0,0
"14275",0.0045,0.0669342813497088
"14276",0,0
"14277",0,0
"14278",0.0149,0.121158812910141
"14279",0,0
"14280",0,0
"14281",0.019,0.136531549783955
"14282",0,0
"14283",0,0
"14284",0.0182,0.133680765462745
"14285",0,0
"14286",0,0
"14287",0.0052,0.0719268889062691
"14288",0,0
"14289",0,0
"14290",0.0275,0.163543341785792
"14291",0.067,0.250034501069697
"14292",1e-04,0.01
"14293",0.0317,0.17520896043862
"14294",0.0927,0.290026070400837
"14295",2e-04,0.0141414284285499
"14296",0.0387,0.192888648196467
"14297",0.1148,0.318796366215663
"14298",0,0
"14299",0.0367,0.18803362907886
"14300",0.105,0.306568749940114
"14301",0,0
"14302",0.0218,0.146037298965945
"14303",0.053,0.224044682155056
"14304",0,0
"14305",0.0298,0.170043675228303
"14306",0.0724,0.259162027495637
"14307",0,0
"14308",0.0353,0.184546242799937
"14309",0.099,0.298676950553737
"14310",1e-04,0.01
"14311",0.035,0.183788949172097
"14312",0.0997,0.299614563879476
"14313",0,0
"14314",0.0154,0.123143641474676
"14315",0,0
"14316",0,0
"14317",0.0194,0.137933108984955
"14318",0,0
"14319",0,0
"14320",0.0209,0.143056759797125
"14321",0,0
"14322",0,0
"14323",0.0109,0.103837701374899
"14324",0,0
"14325",0,0
"14326",0.0124,0.11066826440527
"14327",0,0
"14328",0,0
"14329",0.0123,0.110226698183785
"14330",0,0
"14331",0,0
"14332",0.0171,0.129650572413286
"14333",0,0
"14334",0,0
"14335",0.0189,0.136178722509966
"14336",0,0
"14337",0,0
"14338",0.0232,0.150545761822245
"14339",0,0
"14340",0,0
"14341",0.0234,0.151177794244218
"14342",0,0
"14343",0,0
"14344",0.1002,0.300281496096063
"14345",0,0
"14346",0,0
"14347",0.022,0.146690667103199
"14348",0,0
"14349",0,0
"14350",0.0138,0.116665852296673
"14351",0,0
"14352",0,0
"14353",0.0142,0.118320581371111
"14354",0,0
"14355",0,0
"14356",0.0175,0.131131497158214
"14357",0,0
"14358",0,0
"14359",0.0158,0.124707318115334
"14360",0,0
"14361",0,0
"14362",0.0223,0.147664790959284
"14363",0,0
"14364",0,0
"14365",0.0067,0.0815829368039528
"14366",0,0
"14367",0,0
"14368",0.0076,0.086850413352096
"14369",0,0
"14370",0,0
"14371",0.0219,0.146364381777895
"14372",0,0
"14373",0,0
"14374",0.0161,0.125866493704336
"14375",0,0
"14376",0,0
"14377",3e-04,0.0173187757650303
"14378",0,0
"14379",0,0
"14380",4e-04,0.0199969994748912
"14381",0,0
"14382",0,0
"14383",5e-04,0.022356206744392
"14384",0,0
"14385",0,0
"14386",4e-04,0.0199969994748912
"14387",0,0
"14388",0,0
"14389",0.0035,0.0590601287662073
"14390",0,0
"14391",0,0
"14392",0.0054,0.0732896796125742
"14393",0,0
"14394",0,0
"14395",0.004,0.0631220915357213
"14396",0,0
"14397",0,0
"14398",0.004,0.0631220915357213
"14399",0,0
"14400",0,0
"14401",0.0042,0.0646744020291474
"14402",0,0
"14403",0,0
"14404",0.0053,0.0726115503465142
"14405",0,0
"14406",0,0
"14407",0.0021,0.0457799036691647
"14408",0,0
"14409",0,0
"14410",0.0058,0.0759403495756332
"14411",0,0
"14412",0,0
"14413",0.0126,0.111545884049681
"14414",0,0
"14415",0,0
"14416",0.0087,0.0928718069020504
"14417",0,0
"14418",0,0
"14419",0.0468,0.211220788328569
"14420",0,0
"14421",0,0
"14422",0.0529,0.223845037157552
"14423",0,0
"14424",0,0
"14425",0.0553,0.228576321419064
"14426",0,0
"14427",0,0
"14428",0.0486,0.2150410757656
"14429",0,0
"14430",0,0
"14431",0.0152,0.122353819089167
"14432",0,0
"14433",0,0
"14434",0.0124,0.11066826440527
"14435",0,0
"14436",0,0
"14437",0.0188,0.135824905081815
"14438",0,0
"14439",0,0
"14440",0.0118,0.107990398613114
"14441",0,0
"14442",0,0
"14443",0.0232,0.150545761822245
"14444",0,0
"14445",0,0
"14446",0.0215,0.145051211595762
"14447",0,0
"14448",0,0
"14449",0.0094,0.0965016645303371
"14450",0,0
"14451",0,0
"14452",7e-04,0.0264495738717243
"14453",0,0
"14454",0,0
"14455",7e-04,0.0264495738717243
"14456",0,0
"14457",0,0
"14458",2e-04,0.0141414284285499
"14459",0,0
"14460",0,0
"14461",8e-04,0.0282743690291119
"14462",0,0
"14463",0,0
"14464",5e-04,0.022356206744392
"14465",0,0
"14466",0,0
"14467",3e-04,0.0173187757650303
"14468",0,0
"14469",0,0
"14470",1e-04,0.01
"14471",0,0
"14472",0,0
"14473",3e-04,0.0173187757650303
"14474",0,0
"14475",0,0
"14476",1e-04,0.01
"14477",0,0
"14478",0,0
"14479",3e-04,0.0173187757650303
"14480",0,0
"14481",0,0
"14482",4e-04,0.0199969994748912
"14483",0,0
"14484",0,0
"14485",5e-04,0.022356206744392
"14486",0,0
"14487",0,0
"14488",0.0149,0.121158812910141
"14489",0,0
"14490",0,0
"14491",0.0195,0.138281098369288
"14492",0,0
"14493",0,0
"14494",0.0013,0.0360338707882514
"14495",0,0
"14496",0,0
"14497",0.0013,0.0360338707882514
"14498",0,0
"14499",0,0
